panel,kx_rhoi,code,t_vti_over_a,response
b,0.07,stella,1112.0,0.028535980148883366
b,0.07,stella,1114.0,0.028535980148883366
b,0.07,stella,1116.0,0.028535980148883366
b,0.07,stella,1118.0,0.028535980148883366
b,0.07,stella,1120.0,0.028535980148883366
b,0.07,stella,1122.0,0.028535980148883366
b,0.07,stella,1124.0,0.028535980148883366
b,0.07,stella,1126.0,0.028535980148883366
b,0.07,stella,1128.0,0.028535980148883366
b,0.07,stella,1130.0,0.028535980148883366
b,0.07,stella,1132.0,0.028535980148883366
b,0.07,stella,1134.0,0.028535980148883366
b,0.07,stella,1136.0,0.028535980148883366
b,0.07,stella,1138.0,0.028535980148883366
b,0.07,stella,1140.0,0.028535980148883366
b,0.07,stella,1142.0,0.028535980148883366
b,0.07,stella,1144.0,0.028535980148883366
b,0.07,stella,1146.0,0.028535980148883366
b,0.07,stella,1148.0,0.028535980148883366
b,0.07,stella,1150.0,0.03504962779156387
b,0.07,stella,1152.0,0.03784119106699757
b,0.07,stella,1154.0,0.03784119106699757
b,0.07,stella,1156.0,0.03784119106699757
b,0.07,stella,1158.0,0.03784119106699757
b,0.07,stella,1160.0,0.03784119106699757
b,0.07,stella,1162.0,0.03784119106699757
b,0.07,stella,1164.0,0.03784119106699757
b,0.07,stella,1166.0,0.03784119106699757
b,0.07,stella,1168.0,0.03784119106699757
b,0.07,stella,1170.0,0.03784119106699757
b,0.07,stella,1172.0,0.03796029776674961
b,0.07,stella,1174.0,0.04358808933002468
b,0.07,stella,1176.0,0.046267990074441656
b,0.07,stella,1178.0,0.04661786600496283
b,0.07,stella,1180.0,0.045285359801488845
b,0.07,stella,1182.0,0.045285359801488845
b,0.07,stella,1184.0,0.045285359801488845
b,0.07,stella,1186.0,0.045285359801488845
b,0.07,stella,1188.0,0.04516625310173695
b,0.07,stella,1190.0,0.043759305210917976
b,0.07,stella,1192.0,0.04235235732009913
b,0.07,stella,1194.0,0.04156327543424321
b,0.07,stella,1196.0,0.04156327543424321
b,0.07,stella,1198.0,0.04156327543424321
b,0.07,stella,1200.0,0.04156327543424321
b,0.07,stella,1202.0,0.04090074441687347
b,0.07,stella,1204.0,0.03970223325062028
b,0.07,stella,1206.0,0.03970223325062028
b,0.07,stella,1208.0,0.03970223325062028
b,0.07,stella,1210.0,0.03970223325062028
b,0.07,stella,1212.0,0.03970223325062028
b,0.07,stella,1214.0,0.03970223325062028
b,0.07,stella,1216.0,0.03970223325062028
b,0.07,stella,1218.0,0.03895037220843675
b,0.07,stella,1220.0,0.03784119106699757
b,0.07,stella,1222.0,0.03784119106699757
b,0.07,stella,1224.0,0.03784119106699757
b,0.07,stella,1226.0,0.03704466501240706
b,0.07,stella,1228.0,0.03598014888337475
b,0.07,stella,1230.0,0.03598014888337475
b,0.07,stella,1232.0,0.03209429280396997
b,0.07,stella,1234.0,0.030397022332506074
b,0.07,stella,1236.0,0.030397022332506074
b,0.07,stella,1238.0,0.030397022332506074
b,0.07,stella,1240.0,0.030397022332506074
b,0.07,stella,1242.0,0.030397022332506074
b,0.07,stella,1244.0,0.030397022332506074
b,0.07,stella,1246.0,0.030397022332506074
b,0.07,stella,1248.0,0.030397022332506074
b,0.07,stella,1250.0,0.030397022332506074
b,0.07,stella,1252.0,0.029920595533498705
b,0.07,stella,1254.0,0.028535980148883366
b,0.07,stella,1256.0,0.028535980148883366
b,0.07,stella,1258.0,0.029511166253101653
b,0.07,stella,1260.0,0.030397022332506074
b,0.07,stella,1262.0,0.030397022332506074
b,0.07,stella,1264.0,0.030397022332506074
b,0.07,stella,1266.0,0.030397022332506074
b,0.07,stella,1268.0,0.030397022332506074
b,0.07,stella,1270.0,0.030285359801488734
b,0.07,stella,1272.0,0.028878411910669928
b,0.07,stella,1274.0,0.028535980148883366
b,0.07,stella,1276.0,0.028535980148883366
b,0.07,stella,1278.0,0.028535980148883366
b,0.07,stella,1280.0,0.028535980148883366
b,0.07,stella,1282.0,0.02742679900744419
b,0.07,stella,1284.0,0.02667493796526066
b,0.07,stella,1286.0,0.026473945409429423
b,0.07,stella,1288.0,0.02506699751861045
b,0.07,stella,1290.0,0.02481389578163773
b,0.07,stella,1292.0,0.02481389578163773
b,0.07,stella,1294.0,0.02481389578163773
b,0.07,stella,1296.0,0.02481389578163773
b,0.07,stella,1298.0,0.02481389578163773
b,0.07,stella,1300.0,0.02481389578163773
b,0.07,stella,1302.0,0.02481389578163773
b,0.07,stella,1304.0,0.02481389578163773
b,0.07,stella,1306.0,0.02481389578163773
b,0.07,stella,1308.0,0.02481389578163773
b,0.07,stella,1310.0,0.02447890818858569
b,0.07,stella,1312.0,0.0230719602977668
b,0.07,stella,1314.0,0.021665012406947834
b,0.07,stella,1316.0,0.020258064516128913
b,0.07,stella,1318.0,0.019230769230769162
b,0.07,stella,1320.0,0.019230769230769162
b,0.07,stella,1322.0,0.019230769230769162
b,0.07,stella,1324.0,0.019230769230769162
b,0.07,stella,1326.0,0.019230769230769162
b,0.07,stella,1328.0,0.019230769230769162
b,0.07,stella,1330.0,0.019230769230769162
b,0.07,stella,1332.0,0.019230769230769162
b,0.07,stella,1334.0,0.019230769230769162
b,0.07,stella,1336.0,0.019230769230769162
b,0.07,stella,1338.0,0.019230769230769162
b,0.07,stella,1340.0,0.02019851116625305
b,0.07,stella,1342.0,0.02109181141439198
b,0.07,stella,1344.0,0.02109181141439198
b,0.07,stella,1346.0,0.02109181141439198
b,0.07,stella,1348.0,0.02109181141439198
b,0.07,stella,1350.0,0.02109181141439198
b,0.07,stella,1352.0,0.02109181141439198
b,0.07,stella,1354.0,0.02109181141439198
b,0.07,stella,1356.0,0.02109181141439198
b,0.07,stella,1358.0,0.02109181141439198
b,0.07,stella,1360.0,0.02109181141439198
b,0.07,stella,1362.0,0.02109181141439198
b,0.07,stella,1364.0,0.02109181141439198
b,0.07,stella,1366.0,0.02109181141439198
b,0.07,stella,1368.0,0.02109181141439198
b,0.07,stella,1370.0,0.02109181141439198
b,0.07,stella,1372.0,0.02109181141439198
b,0.07,stella,1374.0,0.02109181141439198
b,0.07,stella,1376.0,0.02109181141439198
b,0.07,stella,1378.0,0.02109181141439198
b,0.07,stella,1380.0,0.02109181141439198
b,0.07,stella,1382.0,0.02109181141439198
b,0.07,stella,1384.0,0.02109181141439198
b,0.07,stella,1386.0,0.02109181141439198
b,0.07,stella,1388.0,0.02109181141439198
b,0.07,stella,1390.0,0.02109181141439198
b,0.07,stella,1392.0,0.02109181141439198
b,0.07,stella,1394.0,0.02109181141439198
b,0.07,stella,1396.0,0.02109181141439198
b,0.07,stella,1398.0,0.018612903225806138
b,0.07,stella,1400.0,0.015508684863523525
b,0.07,stella,1402.0,0.015508684863523525
b,0.07,stella,1404.0,0.01418362282878405
b,0.07,stella,1406.0,0.013647642679900818
b,0.07,stella,1408.0,0.013647642679900818
b,0.07,stella,1410.0,0.013647642679900818
b,0.07,stella,1412.0,0.013647642679900818
b,0.07,stella,1414.0,0.013647642679900818
b,0.07,stella,1416.0,0.013647642679900818
b,0.07,stella,1418.0,0.013647642679900818
b,0.07,stella,1420.0,0.013647642679900818
b,0.07,stella,1422.0,0.015568238213399501
b,0.07,stella,1424.0,0.01838213399503725
b,0.07,stella,1426.0,0.02109181141439198
b,0.07,stella,1428.0,0.02109181141439198
b,0.07,stella,1430.0,0.02109181141439198
b,0.07,stella,1432.0,0.02109181141439198
b,0.07,stella,1434.0,0.02109181141439198
b,0.07,stella,1436.0,0.02109181141439198
b,0.07,stella,1438.0,0.02109181141439198
b,0.07,stella,1440.0,0.02109181141439198
b,0.07,stella,1442.0,0.02123325062034735
b,0.07,stella,1444.0,0.02264019851116632
b,0.07,stella,1446.0,0.02295285359801491
b,0.07,stella,1448.0,0.02295285359801491
b,0.07,stella,1450.0,0.02295285359801491
b,0.07,stella,1452.0,0.02295285359801491
b,0.07,stella,1454.0,0.02295285359801491
b,0.07,stella,1456.0,0.02363771712158808
b,0.07,stella,1458.0,0.02481389578163773
b,0.07,stella,1460.0,0.02481389578163773
b,0.07,stella,1462.0,0.02481389578163773
b,0.07,stella,1464.0,0.02481389578163773
b,0.07,stella,1466.0,0.02481389578163773
b,0.07,stella,1468.0,0.02481389578163773
b,0.07,stella,1470.0,0.02481389578163773
b,0.07,stella,1472.0,0.02481389578163773
b,0.07,stella,1474.0,0.02441377171215884
b,0.07,stella,1476.0,0.022655086848635247
b,0.07,stella,1478.0,0.020896401985111654
b,0.07,stella,1480.0,0.019137717121588058
b,0.07,stella,1482.0,0.017379032258064465
b,0.07,stella,1484.0,0.01562034739454087
b,0.07,stella,1486.0,0.015508684863523525
b,0.07,stella,1488.0,0.015508684863523525
b,0.07,stella,1490.0,0.015508684863523525
b,0.07,stella,1492.0,0.015508684863523525
b,0.07,stella,1494.0,0.015508684863523525
b,0.07,stella,1496.0,0.015508684863523525
b,0.07,stella,1498.0,0.015508684863523525
b,0.07,stella,1500.0,0.015508684863523525
b,0.07,stella,1502.0,0.015508684863523525
b,0.07,stella,1504.0,0.015508684863523525
b,0.07,stella,1506.0,0.015550248138957763
b,0.07,stella,1508.0,0.015667493796526002
b,0.07,stella,1510.0,0.01578473945409424
b,0.07,stella,1512.0,0.01590198511166248
b,0.07,stella,1514.0,0.016019230769230713
b,0.07,stella,1516.0,0.01613647642679895
b,0.07,stella,1518.0,0.01625372208436719
b,0.07,stella,1520.0,0.016370967741935426
b,0.07,stella,1522.0,0.016488213399503664
b,0.07,stella,1524.0,0.016605459057071902
b,0.07,stella,1526.0,0.01672270471464014
b,0.07,stella,1528.0,0.016839950372208378
b,0.07,stella,1530.0,0.016957196029776616
b,0.07,stella,1532.0,0.017074441687344854
b,0.07,stella,1534.0,0.017191687344913092
b,0.07,stella,1536.0,0.01730893300248133
b,0.07,stella,1538.0,0.017426178660049568
b,0.07,stella,1540.0,0.017543424317617805
b,0.07,stella,1542.0,0.017660669975186043
b,0.07,stella,1544.0,0.01777791563275428
b,0.07,stella,1546.0,0.01789516129032252
b,0.07,stella,1548.0,0.018012406947890757
b,0.07,stella,1550.0,0.018129652605458995
b,0.07,stella,1552.0,0.018246898263027233
b,0.07,stella,1554.0,0.01836414392059547
b,0.07,stella,1556.0,0.01848138957816371
b,0.07,stella,1558.0,0.018598635235731947
b,0.07,stella,1560.0,0.018715880893300185
b,0.07,stella,1562.0,0.018833126550868422
b,0.07,stella,1564.0,0.01895037220843666
b,0.07,stella,1566.0,0.019067617866004898
b,0.07,stella,1568.0,0.019184863523573136
b,0.07,stella,1570.0,0.019230769230769162
b,0.07,stella,1572.0,0.019230769230769162
b,0.07,stella,1574.0,0.019230769230769162
b,0.07,stella,1576.0,0.019230769230769162
b,0.07,stella,1578.0,0.019230769230769162
b,0.07,stella,1580.0,0.019230769230769162
b,0.07,stella,1582.0,0.019230769230769162
b,0.07,stella,1584.0,0.019230769230769162
b,0.07,stella,1586.0,0.019230769230769162
b,0.07,stella,1588.0,0.019230769230769162
b,0.07,stella,1590.0,0.01923232009925551
b,0.07,stella,1592.0,0.01929094292803963
b,0.07,stella,1594.0,0.01934956575682375
b,0.07,stella,1596.0,0.019408188585607868
b,0.07,stella,1598.0,0.019466811414391987
b,0.07,stella,1600.0,0.019525434243176105
b,0.07,stella,1602.0,0.019584057071960224
b,0.07,stella,1604.0,0.019642679900744343
b,0.07,stella,1606.0,0.019701302729528462
b,0.07,stella,1608.0,0.01975992555831258
b,0.07,stella,1610.0,0.0198185483870967
b,0.07,stella,1612.0,0.01987717121588082
b,0.07,stella,1614.0,0.019935794044664938
b,0.07,stella,1616.0,0.019994416873449057
b,0.07,stella,1618.0,0.020053039702233176
b,0.07,stella,1620.0,0.020111662531017295
b,0.07,stella,1622.0,0.020170285359801414
b,0.07,stella,1624.0,0.020228908188585533
b,0.07,stella,1626.0,0.020287531017369652
b,0.07,stella,1628.0,0.02034615384615377
b,0.07,stella,1630.0,0.02040477667493789
b,0.07,stella,1632.0,0.02046339950372201
b,0.07,stella,1634.0,0.020522022332506128
b,0.07,stella,1636.0,0.020580645161290247
b,0.07,stella,1638.0,0.020639267990074366
b,0.07,stella,1640.0,0.020697890818858485
b,0.07,stella,1642.0,0.020756513647642603
b,0.07,stella,1644.0,0.020815136476426722
b,0.07,stella,1646.0,0.02087375930521084
b,0.07,stella,1648.0,0.02093238213399496
b,0.07,stella,1650.0,0.02099100496277908
b,0.07,stella,1652.0,0.021049627791563198
b,0.07,stella,1654.0,0.02109181141439198
b,0.07,stella,1656.0,0.02109181141439198
b,0.07,stella,1658.0,0.02109181141439198
b,0.07,stella,1660.0,0.02109181141439198
b,0.07,stella,1662.0,0.02109181141439198
b,0.07,stella,1664.0,0.02109181141439198
b,0.07,stella,1666.0,0.02109181141439198
b,0.07,stella,1668.0,0.02109181141439198
b,0.07,stella,1670.0,0.02109181141439198
b,0.07,stella,1672.0,0.02109181141439198
b,0.07,stella,1674.0,0.02109181141439198
b,0.07,stella,1676.0,0.02127897908543061
b,0.07,stella,1678.0,0.021546969159872302
b,0.07,stella,1680.0,0.02181495923431399
b,0.07,stella,1682.0,0.022082949308755682
b,0.07,stella,1684.0,0.022350939383197373
b,0.07,stella,1686.0,0.02261892945763906
b,0.07,stella,1688.0,0.022886919532080753
b,0.07,stella,1690.0,0.023154909606522445
b,0.07,stella,1692.0,0.023422899680964133
b,0.07,stella,1694.0,0.023690889755405824
b,0.07,stella,1696.0,0.023958879829847516
b,0.07,stella,1698.0,0.024226869904289204
b,0.07,stella,1700.0,0.024494859978730896
b,0.07,stella,1702.0,0.024762850053172587
b,0.07,stella,1704.0,0.025030840127614275
b,0.07,stella,1706.0,0.025298830202055967
b,0.07,stella,1708.0,0.02556682027649766
b,0.07,stella,1710.0,0.025834810350939347
b,0.07,stella,1712.0,0.02610280042538104
b,0.07,stella,1714.0,0.02637079049982273
b,0.07,stella,1716.0,0.026638780574264418
b,0.07,stella,1718.0,0.02690677064870611
b,0.07,stella,1720.0,0.0271747607231478
b,0.07,stella,1722.0,0.02744275079758949
b,0.07,stella,1724.0,0.02771074087203118
b,0.07,stella,1726.0,0.027978730946472873
b,0.07,stella,1728.0,0.02824672102091456
b,0.07,stella,1730.0,0.028514711095356252
b,0.07,stella,1732.0,0.028535980148883366
b,0.07,stella,1734.0,0.024330024813895255
b,0.07,stella,1736.0,0.019230769230769162
b,0.07,stella,1738.0,0.019230769230769162
b,0.07,stella,1740.0,0.019230769230769162
b,0.07,stella,1742.0,0.019230769230769162
b,0.07,stella,1744.0,0.019230769230769162
b,0.07,stella,1746.0,0.019230769230769162
b,0.07,stella,1748.0,0.019230769230769162
b,0.07,stella,1750.0,0.019230769230769162
b,0.07,stella,1752.0,0.019230769230769162
b,0.07,stella,1754.0,0.019230769230769162
b,0.07,stella,1756.0,0.019230769230769162
b,0.07,stella,1758.0,0.020205955334987508
b,0.07,stella,1760.0,0.023176178660049365
b,0.07,stella,1762.0,0.028535980148883366
b,0.07,stella,1764.0,0.028535980148883366
b,0.07,stella,1766.0,0.028535980148883366
b,0.07,stella,1768.0,0.028535980148883366
b,0.07,stella,1770.0,0.028535980148883366
b,0.07,stella,1772.0,0.028535980148883366
b,0.07,stella,1774.0,0.028535980148883366
b,0.07,stella,1776.0,0.028535980148883366
b,0.07,stella,1778.0,0.028535980148883366
b,0.07,stella,1780.0,0.028535980148883366
b,0.07,stella,1782.0,0.028535980148883366
b,0.07,stella,1784.0,0.028535980148883366
b,0.07,stella,1786.0,0.028535980148883366
b,0.07,stella,1788.0,0.028535980148883366
b,0.07,stella,1790.0,0.028535980148883366
b,0.07,stella,1792.0,0.027836228287841217
b,0.07,stella,1794.0,0.02667493796526066
b,0.07,stella,1796.0,0.02667493796526066
b,0.07,stella,1798.0,0.02667493796526066
b,0.07,stella,1800.0,0.02667493796526066
b,0.07,stella,1802.0,0.02667493796526066
b,0.07,stella,1804.0,0.02667493796526066
b,0.07,stella,1806.0,0.02667493796526066
b,0.07,stella,1808.0,0.02667493796526066
b,0.07,stella,1810.0,0.02667493796526066
b,0.07,stella,1812.0,0.02667493796526066
b,0.07,stella,1814.0,0.02667493796526066
b,0.07,stella,1816.0,0.02667493796526066
b,0.07,stella,1818.0,0.02515632754342406
b,0.07,stella,1820.0,0.019528535980148337
b,0.07,stella,1822.0,0.019230769230769162
b,0.07,stella,1824.0,0.019230769230769162
b,0.07,stella,1826.0,0.019230769230769162
b,0.07,stella,1828.0,0.019230769230769162
b,0.07,stella,1830.0,0.019230769230769162
b,0.07,stella,1832.0,0.019230769230769162
b,0.07,stella,1834.0,0.019230769230769162
b,0.07,stella,1836.0,0.019230769230769162
b,0.07,stella,1838.0,0.019230769230769162
b,0.07,stella,1840.0,0.019230769230769162
b,0.07,stella,1842.0,0.020771712158808926
b,0.07,stella,1844.0,0.024873449131513597
b,0.07,stella,1846.0,0.02628039702233257
b,0.07,stella,1848.0,0.02667493796526066
b,0.07,stella,1850.0,0.02667493796526066
b,0.07,stella,1852.0,0.02667493796526066
b,0.07,stella,1854.0,0.02667493796526066
b,0.07,stella,1856.0,0.02667493796526066
b,0.07,stella,1858.0,0.02667493796526066
b,0.07,stella,1860.0,0.02667493796526066
b,0.07,stella,1862.0,0.02667493796526066
b,0.07,stella,1864.0,0.02667493796526066
b,0.07,stella,1866.0,0.02667493796526066
b,0.07,stella,1868.0,0.02667493796526066
b,0.07,stella,1870.0,0.02667493796526066
b,0.07,stella,1872.0,0.02667493796526066
b,0.07,stella,1874.0,0.02667493796526066
b,0.07,stella,1876.0,0.02667493796526066
b,0.07,stella,1878.0,0.02667493796526066
b,0.07,stella,1880.0,0.02667493796526066
b,0.07,stella,1882.0,0.02667493796526066
b,0.07,stella,1884.0,0.026392059553349948
b,0.07,stella,1886.0,0.024985111662531097
b,0.07,stella,1888.0,0.02481389578163773
b,0.07,stella,1890.0,0.02481389578163773
b,0.07,stella,1892.0,0.02481389578163773
b,0.07,stella,1894.0,0.02481389578163773
b,0.07,stella,1896.0,0.02481389578163773
b,0.07,stella,1898.0,0.02481389578163773
b,0.07,stella,1900.0,0.024441687344913133
b,0.07,stella,1902.0,0.023034739454094243
b,0.07,stella,1904.0,0.018977667493796247
b,0.07,stella,1906.0,0.017369727047146455
b,0.07,stella,1908.0,0.017369727047146455
b,0.07,stella,1910.0,0.017369727047146455
b,0.07,stella,1912.0,0.017369727047146455
b,0.07,stella,1914.0,0.017369727047146455
b,0.07,stella,1916.0,0.016908188585607956
b,0.07,stella,1918.0,0.015508684863523525
b,0.07,stella,1920.0,0.015508684863523525
b,0.07,stella,1922.0,0.015508684863523525
b,0.07,stella,1924.0,0.015508684863523525
b,0.07,stella,1926.0,0.015769230769230914
b,0.07,stella,1928.0,0.022803970223324838
b,0.07,stella,1930.0,0.02481389578163773
b,0.07,stella,1932.0,0.02481389578163773
b,0.07,stella,1934.0,0.02481389578163773
b,0.07,stella,1936.0,0.02481389578163773
b,0.07,stella,1938.0,0.02481389578163773
b,0.07,stella,1940.0,0.02481389578163773
b,0.07,stella,1942.0,0.02481389578163773
b,0.07,stella,1944.0,0.02481389578163773
b,0.07,stella,1946.0,0.02481389578163773
b,0.07,stella,1948.0,0.02481389578163773
b,0.07,stella,1950.0,0.02481389578163773
b,0.07,stella,1952.0,0.02481389578163773
b,0.07,stella,1954.0,0.02481389578163773
b,0.07,stella,1956.0,0.02481389578163773
b,0.07,stella,1958.0,0.02481389578163773
b,0.07,stella,1960.0,0.02481389578163773
b,0.07,stella,1962.0,0.02481389578163773
b,0.07,stella,1964.0,0.02481389578163773
b,0.07,stella,1966.0,0.02481389578163773
b,0.07,stella,1968.0,0.02481389578163773
b,0.07,stella,1970.0,0.02481389578163773
b,0.07,stella,1972.0,0.02481389578163773
b,0.07,stella,1974.0,0.02481389578163773
b,0.07,stella,1976.0,0.02481389578163773
b,0.07,stella,1978.0,0.02481389578163773
b,0.07,stella,1980.0,0.02481389578163773
b,0.07,stella,1982.0,0.02481389578163773
b,0.07,stella,1984.0,0.02481389578163773
b,0.07,stella,1986.0,0.02481389578163773
b,0.07,stella,1988.0,0.02049627791563227
b,0.07,stella,1990.0,0.015508684863523525
b,0.07,stella,1992.0,0.015508684863523525
b,0.07,stella,1994.0,0.015508684863523525
b,0.07,stella,1996.0,0.015508684863523525
b,0.07,stella,1998.0,0.015508684863523525
b,0.07,stella,2000.0,0.015508684863523525
b,0.07,GENE,0.0,0.8976426799007444
b,0.07,GENE,2.0,0.8976426799007444
b,0.07,GENE,4.0,0.8823970223325062
b,0.07,GENE,6.0,0.8603846153846153
b,0.07,GENE,8.0,0.8385657568238213
b,0.07,GENE,10.0,0.7949503722084367
b,0.07,GENE,12.0,0.7682928039702233
b,0.07,GENE,14.0,0.7442481389578164
b,0.07,GENE,16.0,0.7147245657568239
b,0.07,GENE,18.0,0.7062828784119106
b,0.07,GENE,20.0,0.69575682382134
b,0.07,GENE,22.0,0.672151364764268
b,0.07,GENE,24.0,0.6345657568238213
b,0.07,GENE,26.0,0.6275310173697269
b,0.07,GENE,28.0,0.6226699751861041
b,0.07,GENE,30.0,0.6178163771712158
b,0.07,GENE,32.0,0.6127245657568239
b,0.07,GENE,34.0,0.611317617866005
b,0.07,GENE,36.0,0.6110421836228288
b,0.07,GENE,38.0,0.61036476426799
b,0.07,GENE,40.0,0.6085111662531016
b,0.07,GENE,42.0,0.6042903225806452
b,0.07,GENE,44.0,0.6024218362282878
b,0.07,GENE,46.0,0.6024590570719603
b,0.07,GENE,48.0,0.6033300248138959
b,0.07,GENE,50.0,0.6019230769230769
b,0.07,GENE,52.0,0.5968535980148884
b,0.07,GENE,54.0,0.5735905707196028
b,0.07,GENE,56.0,0.5421687344913152
b,0.07,GENE,58.0,0.533727047146402
b,0.07,GENE,60.0,0.5278163771712159
b,0.07,GENE,62.0,0.523
b,0.07,GENE,64.0,0.5187791563275433
b,0.07,GENE,66.0,0.5145583126550869
b,0.07,GENE,68.0,0.5090272952853598
b,0.07,GENE,70.0,0.5033995037220844
b,0.07,GENE,72.0,0.49857568238213396
b,0.07,GENE,74.0,0.49576178660049625
b,0.07,GENE,76.0,0.4861736972704715
b,0.07,GENE,78.0,0.45831017369727056
b,0.07,GENE,80.0,0.4301488833746898
b,0.07,GENE,82.0,0.4231141439205955
b,0.07,GENE,84.0,0.4202779156327544
b,0.07,GENE,86.0,0.41651861042183624
